Wavelength (nm),0 deg,14 deg,28 deg,42 deg,56 deg,70 deg,84 deg
423.85462,0.39412,0.36519,0.33524,0.30964,0.28579,0.26855,0.40564
423.96313,0.39882,0.36868,0.33764,0.31108,0.2863,0.2678,0.39829
424.0717,0.40364,0.37232,0.34019,0.31266,0.28692,0.26708,0.3914
424.18033,0.4086,0.37612,0.34289,0.31438,0.28765,0.26641,0.38493
424.28901,0.41369,0.38009,0.34575,0.31624,0.2885,0.26577,0.37886
424.39774,0.41893,0.38422,0.34877,0.31825,0.28946,0.26516,0.37317
424.50654,0.4243,0.38852,0.35195,0.32042,0.29055,0.26459,0.36784
424.61538,0.42982,0.39299,0.3553,0.32274,0.29177,0.26406,0.36283
424.72429,0.43549,0.39765,0.35883,0.32522,0.29312,0.26356,0.35815
424.83325,0.44131,0.40248,0.36253,0.32788,0.2946,0.2631,0.35375
424.94226,0.44729,0.4075,0.36641,0.33071,0.29624,0.26267,0.34964
425.05133,0.45343,0.41271,0.37048,0.33372,0.29802,0.26228,0.34579
425.16046,0.45973,0.41812,0.37475,0.33692,0.29996,0.26192,0.34218
425.26965,0.4662,0.42373,0.37921,0.34031,0.30207,0.26161,0.33881
425.37889,0.47284,0.42954,0.38387,0.3439,0.30435,0.26133,0.33567
425.48818,0.47966,0.43556,0.38875,0.34771,0.30681,0.26108,0.33274
425.59753,0.48666,0.4418,0.39384,0.35173,0.30945,0.26087,0.33001
425.70694,0.49385,0.44826,0.39915,0.35597,0.3123,0.2607,0.32747
425.81641,0.50121,0.45494,0.4047,0.36045,0.31535,0.26057,0.32512
425.92593,0.50877,0.46185,0.41047,0.36516,0.31861,0.26047,0.32295
426.0355,0.51652,0.469,0.4165,0.37013,0.3221,0.26042,0.32095
426.14514,0.52447,0.47638,0.42277,0.37536,0.32583,0.2604,0.31912
426.25483,0.53262,0.48402,0.4293,0.38086,0.3298,0.26042,0.31744
426.36457,0.54096,0.4919,0.43609,0.38663,0.33403,0.26048,0.31592
426.47438,0.54951,0.50003,0.44316,0.3927,0.33851,0.26059,0.31455
426.58423,0.55827,0.50843,0.4505,0.39906,0.34328,0.26073,0.31333
426.69415,0.56723,0.51708,0.45813,0.40572,0.34833,0.26092,0.31225
426.80412,0.5764,0.52601,0.46606,0.4127,0.35367,0.26114,0.31131
426.91415,0.58578,0.5352,0.47428,0.42001,0.35931,0.26142,0.31051
427.02424,0.59537,0.54466,0.48282,0.42765,0.36525,0.26173,0.30985
427.13438,0.60516,0.55439,0.49166,0.43563,0.37151,0.26209,0.30932
427.24458,0.61517,0.5644,0.50082,0.44396,0.37808,0.2625,0.30893
427.35484,0.62537,0.57468,0.51029,0.45265,0.38497,0.26296,0.30867
427.46515,0.63577,0.58524,0.5201,0.46169,0.39216,0.26346,0.30854
427.57552,0.64638,0.59607,0.53022,0.47109,0.39965,0.26401,0.30855
427.68595,0.65717,0.60716,0.54068,0.48086,0.40744,0.26462,0.30869
427.79644,0.66815,0.61851,0.55146,0.491,0.41549,0.26527,0.30896
427.90698,0.6793,0.63013,0.56257,0.50149,0.42379,0.26598,0.30937
428.01758,0.69063,0.64199,0.57399,0.51234,0.4323,0.26675,0.30991
428.12823,0.70211,0.65409,0.58573,0.52353,0.44099,0.26757,0.31058
428.23894,0.71374,0.66641,0.59778,0.53506,0.44979,0.26845,0.3114
428.34972,0.7255,0.67895,0.61012,0.54689,0.45866,0.26939,0.31235
428.46054,0.73738,0.69168,0.62274,0.55902,0.46752,0.27039,0.31344
428.57143,0.74936,0.70459,0.63562,0.57141,0.47629,0.27146,0.31468
428.68237,0.76143,0.71765,0.64875,0.58402,0.48488,0.27259,0.31607
428.79337,0.77355,0.73084,0.66209,0.59683,0.49319,0.2738,0.3176
428.90443,0.78571,0.74413,0.67563,0.60977,0.50112,0.27507,0.31929
429.01554,0.79789,0.75749,0.68932,0.6228,0.50856,0.27642,0.32113
429.12672,0.81004,0.77089,0.70313,0.63586,0.5154,0.27785,0.32314
429.23795,0.82216,0.78428,0.71702,0.64887,0.52151,0.27936,0.3253
429.34924,0.8342,0.79764,0.73094,0.66176,0.52681,0.28095,0.32763
429.46058,0.84613,0.81091,0.74484,0.67446,0.53118,0.28263,0.33013
429.57198,0.85791,0.82404,0.75866,0.68686,0.53457,0.28439,0.33281
429.68345,0.86951,0.837,0.77234,0.69888,0.53688,0.28626,0.33566
429.79496,0.88089,0.84972,0.78583,0.71043,0.53809,0.28822,0.33869
429.90654,0.892,0.86216,0.79905,0.7214,0.53817,0.29028,0.34192
430.01818,0.90281,0.87424,0.81192,0.73169,0.53713,0.29245,0.34533
430.12987,0.91327,0.88593,0.82438,0.74121,0.535,0.29473,0.34894
430.24162,0.92333,0.89716,0.83635,0.74986,0.53182,0.29714,0.35274
430.35343,0.93296,0.90787,0.84775,0.75755,0.52767,0.29966,0.35675
430.4653,0.94209,0.91799,0.8585,0.7642,0.52263,0.30231,0.36096
430.57722,0.9507,0.92748,0.86854,0.76974,0.51682,0.3051,0.36539
430.68921,0.95874,0.93628,0.87778,0.77411,0.51034,0.30803,0.37002
430.80125,0.96615,0.94434,0.88615,0.77726,0.50331,0.31112,0.37487
430.91335,0.97291,0.9516,0.8936,0.77917,0.49584,0.31436,0.37993
431.02551,0.97897,0.95801,0.90007,0.77981,0.48805,0.31776,0.38521
431.13772,0.9843,0.96354,0.9055,0.7792,0.48005,0.32134,0.3907
431.25,0.98886,0.96816,0.90985,0.77734,0.47193,0.3251,0.3964
431.36233,0.99263,0.97182,0.9131,0.77428,0.4638,0.32905,0.4023
431.47473,0.99557,0.97451,0.91521,0.77005,0.45573,0.3332,0.40841
431.58718,0.99767,0.97621,0.91617,0.76472,0.4478,0.33757,0.41471
431.69969,0.99891,0.97691,0.91598,0.75836,0.44007,0.34216,0.4212
431.81226,0.99928,0.97661,0.91466,0.75104,0.43259,0.34698,0.42786
431.92488,0.99877,0.97531,0.91222,0.74287,0.4254,0.35205,0.43467
432.03757,0.99739,0.97303,0.90868,0.73391,0.41855,0.35738,0.44162
432.15031,0.99513,0.96978,0.90409,0.72428,0.41205,0.36298,0.44869
432.26312,0.99201,0.96559,0.89849,0.71407,0.40594,0.36888,0.45584
432.37598,0.98804,0.9605,0.89194,0.70336,0.40022,0.37507,0.46306
432.4889,0.98324,0.95453,0.8845,0.69226,0.39491,0.38158,0.4703
432.60188,0.97764,0.94774,0.87622,0.68084,0.39002,0.38843,0.47752
432.71492,0.97127,0.94017,0.86719,0.6692,0.38555,0.39563,0.48469
432.82802,0.96415,0.93186,0.85746,0.6574,0.38151,0.40319,0.49176
432.94118,0.95633,0.92287,0.84712,0.64552,0.3779,0.41114,0.49868
433.05439,0.94785,0.91326,0.83623,0.63363,0.37472,0.41949,0.50538
433.16767,0.93875,0.90308,0.82486,0.62177,0.37197,0.42825,0.51182
433.281,0.92907,0.89239,0.8131,0.61001,0.36965,0.43745,0.51793
433.3944,0.91887,0.88124,0.801,0.59839,0.36775,0.4471,0.52366
433.50785,0.90818,0.86969,0.78862,0.58695,0.36629,0.45721,0.52893
433.62137,0.89705,0.8578,0.77605,0.57572,0.36525,0.4678,0.53369
433.73494,0.88554,0.84561,0.76332,0.56473,0.36465,0.47886,0.53788
433.84857,0.87369,0.83317,0.7505,0.55401,0.36448,0.49042,0.54145
433.96226,0.86154,0.82055,0.73763,0.54358,0.36474,0.50247,0.54434
434.07602,0.84915,0.80777,0.72476,0.53345,0.36544,0.51501,0.54651
434.18983,0.83656,0.79489,0.71194,0.52364,0.36659,0.52802,0.54793
434.3037,0.8238,0.78195,0.6992,0.51415,0.36819,0.5415,0.54857
434.41763,0.81093,0.76897,0.68657,0.505,0.37026,0.55541,0.54843
434.53162,0.79797,0.75601,0.67408,0.49618,0.37279,0.56971,0.54749
434.64567,0.78498,0.74308,0.66176,0.48771,0.3758,0.58437,0.54576
434.75978,0.77197,0.73022,0.64963,0.47958,0.37931,0.59931,0.54328
434.87395,0.75898,0.71745,0.63772,0.4718,0.38333,0.61446,0.54007
434.98818,0.74605,0.70479,0.62603,0.46436,0.38787,0.62973,0.53616
435.10247,0.7332,0.69227,0.61458,0.45726,0.39295,0.64499,0.53163
435.21682,0.72044,0.67991,0.60338,0.4505,0.39859,0.66013,0.52651
435.33123,0.70782,0.66771,0.59244,0.44408,0.40481,0.675,0.52088
435.4457,0.69534,0.65569,0.58177,0.43799,0.41163,0.68943,0.51481
435.56023,0.68303,0.64387,0.57137,0.43224,0.41908,0.70325,0.50836
435.67482,0.6709,0.63225,0.56124,0.42682,0.42716,0.71627,0.50161
435.78947,0.65896,0.62084,0.55139,0.42173,0.43592,0.7283,0.49463
435.90419,0.64723,0.60965,0.54181,0.41697,0.44536,0.73913,0.48748
436.01896,0.63572,0.59868,0.53252,0.41253,0.4555,0.74859,0.48022
436.13379,0.62443,0.58794,0.52349,0.40842,0.46638,0.75649,0.47292
436.24868,0.61338,0.57742,0.51475,0.40463,0.47798,0.76269,0.46563
436.36364,0.60257,0.56713,0.50627,0.40117,0.49034,0.76705,0.4584
436.47865,0.592,0.55708,0.49805,0.39804,0.50345,0.76948,0.45126
436.59373,0.58168,0.54725,0.49011,0.39525,0.51731,0.76992,0.44425
436.70886,0.57161,0.53765,0.48242,0.39278,0.53189,0.76837,0.43739
436.82406,0.56179,0.52829,0.47498,0.39066,0.54718,0.76486,0.43072
436.93931,0.55223,0.51914,0.4678,0.38888,0.56313,0.75944,0.42425
437.05463,0.54291,0.51023,0.46086,0.38745,0.57967,0.75225,0.41799
437.17001,0.53385,0.50153,0.45417,0.38639,0.59672,0.74341,0.41195
437.28545,0.52504,0.49306,0.44771,0.38569,0.61418,0.73309,0.40613
437.40095,0.51648,0.4848,0.44148,0.38538,0.6319,0.72148,0.40053
437.51651,0.50816,0.47677,0.43549,0.38547,0.64973,0.70879,0.39515
437.63214,0.50009,0.46894,0.42972,0.38596,0.66746,0.6952,0.39
437.74782,0.49226,0.46133,0.42417,0.38689,0.68487,0.68092,0.38505
437.86356,0.48466,0.45393,0.41883,0.38825,0.70171,0.66613,0.38031
437.97937,0.47729,0.44674,0.41372,0.39008,0.71769,0.65102,0.37576
438.09524,0.47015,0.43977,0.40881,0.3924,0.73253,0.63573,0.37139
438.21117,0.46324,0.433,0.40411,0.39522,0.74592,0.62043,0.3672
438.32716,0.45654,0.42645,0.39962,0.39857,0.75756,0.60522,0.36318
438.44321,0.45006,0.42011,0.39533,0.40247,0.76717,0.59022,0.3593
438.55932,0.44379,0.41398,0.39125,0.40695,0.77451,0.57552,0.35558
438.6755,0.43773,0.40808,0.38737,0.41203,0.77936,0.56118,0.35199
438.79173,0.43186,0.40241,0.3837,0.41773,0.78159,0.54726,0.34852
438.90803,0.4262,0.39697,0.38023,0.42407,0.7811,0.53381,0.34518
439.02439,0.42072,0.39177,0.37696,0.43106,0.77791,0.52086,0.34194
439.14081,0.41543,0.38682,0.37391,0.43872,0.77206,0.50842,0.33881
439.25729,0.41033,0.38213,0.37106,0.44703,0.76371,0.49651,0.33578
439.37384,0.4054,0.37771,0.36843,0.456,0.75303,0.48514,0.33284
439.49045,0.40065,0.37357,0.36602,0.46559,0.74029,0.47429,0.32998
439.60711,0.39606,0.36974,0.36384,0.47576,0.72575,0.46398,0.32721
439.72384,0.39164,0.36621,0.36189,0.48646,0.70972,0.45417,0.32452
439.84064,0.38738,0.36301,0.36018,0.4976,0.69251,0.44487,0.32191
439.95749,0.38328,0.36015,0.35872,0.50907,0.67441,0.43605,0.31938
440.07441,0.37933,0.35764,0.35753,0.52074,0.65571,0.4277,0.31691
440.19139,0.37552,0.3555,0.3566,0.53244,0.63667,0.4198,0.31452
440.30843,0.37186,0.35372,0.35595,0.54399,0.61753,0.41233,0.3122
440.42553,0.36834,0.3523,0.3556,0.55519,0.59849,0.40527,0.30996
440.5427,0.36496,0.35126,0.35556,0.5658,0.57971,0.3986,0.30778
440.65993,0.36171,0.35058,0.35583,0.57561,0.56136,0.39231,0.30567
440.77722,0.35859,0.35023,0.35644,0.58439,0.54353,0.38638,0.30364
440.89457,0.35559,0.35021,0.35738,0.59194,0.52631,0.38078,0.30168
441.01198,0.35271,0.35048,0.35866,0.59808,0.50977,0.3755,0.2998
441.12946,0.34996,0.35101,0.36028,0.60268,0.49395,0.37052,0.29799
441.247,0.34732,0.35175,0.36225,0.60564,0.47889,0.36583,0.29626
441.36461,0.34479,0.35266,0.36453,0.60694,0.46459,0.3614,0.2946
441.48227,0.34237,0.3537,0.36711,0.60658,0.45106,0.35723,0.29303
441.6,0.34006,0.3548,0.36996,0.60465,0.43829,0.35331,0.29154
441.71779,0.33786,0.35593,0.37301,0.60124,0.42628,0.3496,0.29014
441.83565,0.33575,0.35704,0.3762,0.59652,0.415,0.34611,0.28882
441.95356,0.33374,0.3581,0.37946,0.59064,0.40443,0.34282,0.2876
442.07154,0.33183,0.35906,0.38268,0.58378,0.39455,0.33972,0.28646
442.18959,0.33001,0.35991,0.38577,0.57614,0.38534,0.33679,0.28543
442.30769,0.32828,0.36061,0.38862,0.5679,0.37677,0.33403,0.28449
442.42586,0.32664,0.36117,0.39112,0.55922,0.3688,0.33143,0.28365
442.54409,0.32509,0.36157,0.39317,0.55026,0.36142,0.32896,0.28292
442.66239,0.32362,0.3618,0.39469,0.54115,0.35461,0.32664,0.28229
442.78075,0.32223,0.36188,0.39563,0.53202,0.34833,0.32444,0.28178
442.89917,0.32092,0.36181,0.39596,0.52296,0.34256,0.32236,0.28138
443.01766,0.31969,0.36159,0.39566,0.51405,0.33728,0.32039,0.2811
443.13621,0.31854,0.36124,0.39477,0.50536,0.33246,0.31852,0.28094
443.25482,0.31745,0.36078,0.39333,0.49694,0.3281,0.31675,0.2809
443.37349,0.31645,0.3602,0.3914,0.48882,0.32416,0.31507,0.281
443.49223,0.31551,0.35954,0.38905,0.48103,0.32063,0.31348,0.28124
443.61104,0.31463,0.35881,0.38637,0.47359,0.31749,0.31197,0.28161
443.7299,0.31383,0.358,0.38342,0.4665,0.31473,0.31055,0.28213
443.84883,0.31309,0.35715,0.3803,0.45978,0.31233,0.30921,0.2828
443.96783,0.31242,0.35626,0.37706,0.45343,0.31028,0.30795,0.28363
444.08689,0.3118,0.35535,0.37377,0.44743,0.30857,0.30679,0.28462
444.20601,0.31125,0.35442,0.37047,0.44178,0.30718,0.30572,0.28577
444.32519,0.31075,0.35349,0.36721,0.43648,0.30609,0.30476,0.2871
444.44444,0.31032,0.35256,0.36403,0.4315,0.30531,0.30392,0.28861
444.56376,0.30994,0.35164,0.36095,0.42685,0.30482,0.30322,0.2903
444.68314,0.30961,0.35076,0.35799,0.42251,0.30461,0.30269,0.29219
444.80258,0.30934,0.3499,0.35517,0.41847,0.30466,0.30233,0.29428
444.92208,0.30912,0.34909,0.35249,0.41471,0.30498,0.3022,0.29658
445.04166,0.30895,0.34833,0.34997,0.41122,0.30555,0.3023,0.29908
445.16129,0.30883,0.34763,0.3476,0.408,0.30636,0.30266,0.30181
445.28099,0.30877,0.347,0.34539,0.40502,0.30741,0.30332,0.30477
445.40075,0.30874,0.34646,0.34333,0.40229,0.30868,0.3043,0.30796
445.52058,0.30877,0.34603,0.34143,0.39978,0.31016,0.3056,0.3114
445.64047,0.30884,0.34571,0.33968,0.39749,0.31185,0.30724,0.31508
445.76043,0.30896,0.34554,0.33809,0.39541,0.31374,0.30922,0.31901
445.88045,0.30912,0.34554,0.33663,0.39353,0.31582,0.31153,0.32319
446.00054,0.30932,0.34575,0.33532,0.39184,0.31807,0.31416,0.32764
446.12069,0.30956,0.34623,0.33414,0.39033,0.32049,0.3171,0.33235
446.24091,0.30985,0.34706,0.3331,0.389,0.32306,0.3203,0.33732
446.36119,0.31017,0.34834,0.33219,0.38783,0.32578,0.32375,0.34256
446.48153,0.31054,0.35022,0.3314,0.38682,0.32863,0.32742,0.34805
446.60194,0.31094,0.35295,0.33073,0.38596,0.33161,0.33127,0.3538
446.72242,0.31138,0.35689,0.33018,0.38524,0.33469,0.33528,0.35979
446.84296,0.31186,0.36261,0.32975,0.38467,0.33786,0.33943,0.36601
446.96356,0.31237,0.37106,0.32943,0.38423,0.34112,0.34368,0.37245
447.08423,0.31292,0.38386,0.32922,0.38391,0.34445,0.34803,0.37909
447.20497,0.3135,0.40373,0.32911,0.38371,0.34782,0.35245,0.3859
447.32577,0.31412,0.435,0.32911,0.38363,0.35124,0.35693,0.39286
447.44664,0.31477,0.48269,0.32921,0.38365,0.35468,0.36146,0.39993
447.56757,0.31545,0.544,0.32941,0.38378,0.35812,0.36603,0.40707
447.68856,0.31616,0.58799,0.32972,0.384,0.36156,0.37062,0.41425
447.80963,0.31691,0.574,0.33011,0.38432,0.36498,0.37522,0.42141
447.93075,0.31768,0.52058,0.33061,0.38472,0.36837,0.37982,0.4285
448.05195,0.31848,0.4688,0.3312,0.3852,0.3717,0.38442,0.43546
448.17321,0.31932,0.43172,0.33189,0.38575,0.37497,0.38899,0.44224
448.29453,0.32018,0.40712,0.33267,0.38637,0.37817,0.39352,0.44878
448.41592,0.32107,0.39083,0.33354,0.38705,0.38127,0.39799,0.45501
448.53738,0.32199,0.37983,0.33451,0.38779,0.38428,0.40238,0.46088
448.6589,0.32293,0.37224,0.33556,0.38858,0.38717,0.40668,0.46631
448.78049,0.3239,0.36692,0.33672,0.38942,0.38994,0.41086,0.47127
448.90214,0.32489,0.36315,0.33796,0.3903,0.39259,0.41489,0.47569
449.02386,0.32592,0.36048,0.3393,0.39121,0.39509,0.41875,0.47953
449.14565,0.32696,0.35863,0.34074,0.39216,0.39746,0.42241,0.48276
449.2675,0.32803,0.35739,0.34226,0.39313,0.39968,0.42584,0.48535
449.38942,0.32912,0.35663,0.34389,0.39412,0.40175,0.42901,0.48728
449.5114,0.33024,0.35626,0.34561,0.39514,0.40367,0.4319,0.48854
449.63345,0.33138,0.35621,0.34742,0.39617,0.40544,0.43448,0.48913
449.75557,0.33254,0.35643,0.34934,0.39722,0.40706,0.43672,0.48907
449.87775,0.33372,0.35689,0.35135,0.39829,0.40853,0.43861,0.48838
450,0.33492,0.35755,0.35347,0.39937,0.40986,0.44013,0.48707
450.12232,0.33615,0.35841,0.35568,0.40047,0.41105,0.44127,0.48521
450.2447,0.33739,0.35943,0.358,0.40158,0.4121,0.44203,0.48281
450.36715,0.33866,0.36062,0.36043,0.40272,0.41303,0.4424,0.47994
450.48966,0.33994,0.36197,0.36296,0.40388,0.41384,0.44239,0.47663
450.61224,0.34125,0.36346,0.3656,0.40507,0.41454,0.44202,0.47295
450.73489,0.34257,0.3651,0.36835,0.40629,0.41514,0.44131,0.46895
450.85761,0.34391,0.36688,0.37121,0.40756,0.41565,0.44027,0.46467
450.98039,0.34527,0.3688,0.37419,0.40887,0.41607,0.43894,0.46017
451.10324,0.34664,0.37086,0.37728,0.41024,0.41643,0.43736,0.4555
451.22616,0.34803,0.37306,0.38049,0.41167,0.41674,0.43555,0.45071
451.34914,0.34944,0.3754,0.38383,0.41318,0.41699,0.43356,0.44583
451.47219,0.35087,0.37788,0.38729,0.41476,0.41722,0.43143,0.44091
451.59531,0.35231,0.3805,0.39087,0.41643,0.41742,0.42919,0.43598
451.71849,0.35377,0.38327,0.39459,0.4182,0.41761,0.42689,0.43108
451.84175,0.35524,0.38619,0.39844,0.42007,0.41781,0.42456,0.42624
451.96507,0.35673,0.38927,0.40242,0.42205,0.41802,0.42223,0.42148
452.08845,0.35823,0.3925,0.40654,0.42416,0.41826,0.41995,0.41683
452.21191,0.35975,0.39588,0.4108,0.42639,0.41854,0.41774,0.4123
452.33543,0.36128,0.39944,0.41521,0.42876,0.41888,0.41563,0.40792
452.45902,0.36282,0.40316,0.41976,0.43127,0.41928,0.41365,0.4037
452.58267,0.36438,0.40705,0.42446,0.43393,0.41975,0.41181,0.39965
452.7064,0.36595,0.41112,0.42932,0.43674,0.42031,0.41014,0.39578
452.83019,0.36753,0.41537,0.43433,0.43971,0.42098,0.40865,0.3921
452.95405,0.36913,0.41981,0.43951,0.44285,0.42176,0.40736,0.38863
453.07798,0.37074,0.42445,0.44484,0.44615,0.42266,0.40628,0.38536
453.20197,0.37236,0.42928,0.45035,0.44963,0.42369,0.40543,0.38231
453.32603,0.37399,0.43432,0.45602,0.45329,0.42487,0.4048,0.37948
453.45016,0.37563,0.43956,0.46187,0.45714,0.42622,0.40441,0.37687
453.57436,0.37728,0.44503,0.46789,0.46117,0.42773,0.40427,0.3745
453.69863,0.37894,0.45071,0.4741,0.46539,0.42942,0.40438,0.37235
453.82297,0.38062,0.45663,0.48048,0.46981,0.4313,0.40474,0.37045
453.94737,0.3823,0.46278,0.48705,0.47443,0.43339,0.40537,0.36879
454.07184,0.38399,0.46917,0.49382,0.47925,0.4357,0.40626,0.36737
454.19638,0.3857,0.47581,0.50077,0.48428,0.43823,0.40743,0.36621
454.32099,0.38741,0.4827,0.50792,0.48951,0.441,0.40887,0.3653
454.44566,0.38913,0.48985,0.51526,0.49496,0.44402,0.41059,0.36466
454.57041,0.39086,0.49726,0.52281,0.50062,0.4473,0.4126,0.36429
454.69522,0.39259,0.50494,0.53055,0.5065,0.45085,0.4149,0.3642
454.8201,0.39434,0.5129,0.5385,0.51261,0.45469,0.4175,0.3644
454.94505,0.39609,0.52114,0.54665,0.51893,0.45883,0.42041,0.36489
455.07007,0.39785,0.52966,0.55501,0.52549,0.46328,0.42363,0.3657
455.19516,0.39962,0.53846,0.56357,0.53227,0.46805,0.42718,0.36682
455.32032,0.4014,0.54756,0.57233,0.53929,0.47315,0.43106,0.36828
455.44554,0.40318,0.55694,0.5813,0.54655,0.47859,0.43528,0.37009
455.57084,0.40497,0.56662,0.59048,0.55405,0.4844,0.43985,0.37227
455.6962,0.40677,0.57659,0.59985,0.56179,0.49056,0.44479,0.37484
455.82164,0.40857,0.58685,0.60943,0.56977,0.49711,0.45011,0.37782
455.94714,0.41038,0.5974,0.6192,0.578,0.50405,0.45582,0.38123
456.07271,0.41219,0.60823,0.62916,0.58648,0.51139,0.46193,0.3851
456.19835,0.41401,0.61934,0.63931,0.59521,0.51914,0.46847,0.38946
456.32406,0.41584,0.63072,0.64963,0.60419,0.52731,0.47545,0.39434
456.44983,0.41767,0.64237,0.66013,0.61343,0.5359,0.48288,0.39978
456.57568,0.4195,0.65427,0.6708,0.62291,0.54493,0.49078,0.4058
456.7016,0.42134,0.66641,0.68162,0.63264,0.5544,0.49918,0.41245
456.82759,0.42319,0.67877,0.69258,0.64262,0.56431,0.50808,0.41978
456.95364,0.42504,0.69133,0.70368,0.65285,0.57467,0.51751,0.42782
457.07977,0.42689,0.70408,0.7149,0.66331,0.58548,0.52748,0.43663
457.20596,0.42875,0.717,0.72622,0.67401,0.59673,0.53801,0.44626
457.33223,0.43061,0.73005,0.73763,0.68494,0.60842,0.54911,0.45675
457.45856,0.43247,0.74321,0.7491,0.69608,0.62055,0.56081,0.46815
457.58497,0.43434,0.75645,0.76064,0.70744,0.6331,0.5731,0.48053
457.71144,0.43621,0.76973,0.7722,0.71899,0.64605,0.58601,0.49392
457.83799,0.43808,0.78303,0.78377,0.73072,0.6594,0.59953,0.50836
457.9646,0.43996,0.7963,0.79532,0.74262,0.67312,0.61366,0.52389
458.09129,0.44184,0.8095,0.80684,0.75467,0.68719,0.62839,0.54053
458.21804,0.44372,0.82259,0.81829,0.76685,0.70156,0.64373,0.55829
458.34487,0.4456,0.83553,0.82964,0.77912,0.71621,0.65963,0.57714
458.47176,0.44749,0.84827,0.84087,0.79147,0.7311,0.67609,0.59705
458.59873,0.44937,0.86076,0.85195,0.80387,0.74618,0.69304,0.61794
458.72576,0.45126,0.87297,0.86284,0.81628,0.7614,0.71045,0.63968
458.85287,0.45315,0.88484,0.87352,0.82867,0.7767,0.72825,0.66213
458.98004,0.45505,0.89632,0.88395,0.841,0.79203,0.74636,0.68506
459.10729,0.45694,0.90738,0.8941,0.85323,0.80732,0.76469,0.70822
459.23461,0.45884,0.91796,0.90393,0.8653,0.8225,0.78314,0.73129
459.362,0.46073,0.92804,0.91342,0.87719,0.83749,0.80158,0.7539
459.48946,0.46263,0.93756,0.92253,0.88883,0.85224,0.81988,0.77566
459.61699,0.46453,0.94649,0.93123,0.90017,0.86665,0.83791,0.79614
459.74459,0.46642,0.95479,0.93949,0.91116,0.88066,0.8555,0.81491
459.87226,0.46832,0.96245,0.94728,0.92174,0.89418,0.8725,0.83158
460,0.47022,0.96943,0.95457,0.93186,0.90713,0.88875,0.84578
