Wavelength (nm),0 Deg,14 Deg,28 Deg,42 Deg,56 Deg,70 Deg,84 Deg
423.85462,0.39412,0.59344,0.53358,0.76076,0.91532,0.85715,0.47643
423.96313,0.39882,0.6045,0.54147,0.77182,0.92548,0.86344,0.47613
424.0717,0.40364,0.61454,0.54953,0.78288,0.93513,0.86996,0.47614
424.18033,0.4086,0.62318,0.55776,0.79391,0.94423,0.87666,0.47646
424.28901,0.41369,0.63001,0.56616,0.8049,0.95272,0.88347,0.47711
424.39774,0.41893,0.63462,0.57474,0.81582,0.96057,0.89032,0.4781
424.50654,0.4243,0.63664,0.58348,0.82664,0.96773,0.89712,0.47943
424.61538,0.42982,0.63584,0.59239,0.83734,0.97417,0.9038,0.48113
424.72429,0.43549,0.63207,0.60147,0.8479,0.97985,0.91025,0.48319
424.83325,0.44131,0.62542,0.61072,0.85829,0.98475,0.91639,0.48562
424.94226,0.44729,0.61614,0.62013,0.86847,0.98885,0.92211,0.48843
425.05133,0.45343,0.60469,0.62969,0.87842,0.99212,0.92732,0.49162
425.16046,0.45973,0.59164,0.6394,0.88811,0.99455,0.93193,0.49518
425.26965,0.4662,0.57766,0.64927,0.8975,0.99613,0.93584,0.49911
425.37889,0.47284,0.56341,0.65927,0.90658,0.99686,0.93898,0.5034
425.48818,0.47966,0.5495,0.6694,0.9153,0.99675,0.94125,0.50803
425.59753,0.48666,0.53645,0.67966,0.92363,0.99579,0.9426,0.51299
425.70694,0.49385,0.52464,0.69004,0.93155,0.994,0.94297,0.51826
425.81641,0.50121,0.51433,0.70051,0.93903,0.99139,0.94231,0.52379
425.92593,0.50877,0.50568,0.71108,0.94603,0.98799,0.94061,0.52957
426.0355,0.51652,0.49875,0.72172,0.95254,0.98383,0.93784,0.53555
426.14514,0.52447,0.49352,0.73243,0.95852,0.97892,0.93401,0.54168
426.25483,0.53262,0.48994,0.74319,0.96394,0.9733,0.92913,0.54791
426.36457,0.54096,0.48791,0.75398,0.9688,0.967,0.92322,0.5542
426.47438,0.54951,0.48733,0.76478,0.97307,0.96007,0.91634,0.56048
426.58423,0.55827,0.48809,0.77557,0.97672,0.95254,0.90852,0.56671
426.69415,0.56723,0.49006,0.78633,0.97975,0.94444,0.89983,0.57283
426.80412,0.5764,0.49315,0.79704,0.98214,0.93583,0.89034,0.57877
426.91415,0.58578,0.49724,0.80768,0.98388,0.92674,0.88012,0.58448
427.02424,0.59537,0.50226,0.81821,0.98497,0.91721,0.86924,0.58992
427.13438,0.60516,0.50811,0.82862,0.98541,0.90729,0.85778,0.59504
427.24458,0.61517,0.51472,0.83887,0.98518,0.89702,0.84583,0.5998
427.35484,0.62537,0.52204,0.84894,0.9843,0.88643,0.83346,0.60416
427.46515,0.63577,0.52999,0.8588,0.98277,0.87557,0.82074,0.60809
427.57552,0.64638,0.53853,0.86842,0.98059,0.86447,0.80776,0.61158
427.68595,0.65717,0.54762,0.87777,0.97779,0.85318,0.79456,0.61462
427.79644,0.66815,0.55722,0.88682,0.97437,0.84172,0.78123,0.61718
427.90698,0.6793,0.56729,0.89554,0.97036,0.83013,0.76781,0.61929
428.01758,0.69063,0.57781,0.90389,0.96577,0.81844,0.75437,0.62093
428.12823,0.70211,0.58873,0.91185,0.96062,0.80668,0.74094,0.62212
428.23894,0.71374,0.60004,0.9194,0.95493,0.79488,0.72758,0.62289
428.34972,0.7255,0.61171,0.92649,0.94875,0.78306,0.71432,0.62324
428.46054,0.73738,0.62372,0.93311,0.94208,0.77125,0.7012,0.6232
428.57143,0.74936,0.63604,0.93924,0.93496,0.75947,0.68825,0.6228
428.68237,0.76143,0.64865,0.94484,0.92742,0.74774,0.67548,0.62206
428.79337,0.77355,0.66152,0.9499,0.91948,0.73608,0.66293,0.62101
428.90443,0.78571,0.67463,0.95439,0.91119,0.7245,0.65061,0.61968
429.01554,0.79789,0.68796,0.95831,0.90257,0.71302,0.63853,0.61809
429.12672,0.81004,0.70147,0.96164,0.89365,0.70166,0.62671,0.61627
429.23795,0.82216,0.71515,0.96438,0.88447,0.69042,0.61516,0.61426
429.34924,0.8342,0.72894,0.96651,0.87505,0.67932,0.60388,0.61206
429.46058,0.84613,0.74284,0.96803,0.86543,0.66837,0.59289,0.60971
429.57198,0.85791,0.75679,0.96894,0.85563,0.65757,0.58218,0.60723
429.68345,0.86951,0.77077,0.96926,0.84569,0.64693,0.57175,0.60464
429.79496,0.88089,0.78473,0.96897,0.83564,0.63646,0.56161,0.60196
429.90654,0.892,0.79863,0.96811,0.8255,0.62616,0.55175,0.5992
430.01818,0.90281,0.81243,0.96668,0.8153,0.61604,0.54216,0.59638
430.12987,0.91327,0.82609,0.9647,0.80507,0.6061,0.53285,0.59353
430.24162,0.92333,0.83954,0.96219,0.79483,0.59635,0.5238,0.59064
430.35343,0.93296,0.85275,0.95918,0.7846,0.58678,0.51501,0.58773
430.4653,0.94209,0.86565,0.9557,0.77442,0.5774,0.50646,0.58481
430.57722,0.9507,0.87821,0.95177,0.7643,0.56821,0.49815,0.58189
430.68921,0.95874,0.89035,0.94743,0.75426,0.55921,0.49005,0.57898
430.80125,0.96615,0.90204,0.94272,0.74433,0.55041,0.48216,0.57609
430.91335,0.97291,0.91322,0.93767,0.73452,0.5418,0.47446,0.57322
431.02551,0.97897,0.92382,0.93232,0.72486,0.53339,0.46694,0.57037
431.13772,0.9843,0.93382,0.92671,0.71537,0.52517,0.45959,0.56756
431.25,0.98886,0.94315,0.92088,0.70605,0.51716,0.45238,0.56479
431.36233,0.99263,0.95177,0.91488,0.69694,0.50934,0.44531,0.56205
431.47473,0.99557,0.95965,0.90875,0.68805,0.50173,0.43835,0.55936
431.58718,0.99767,0.96675,0.90253,0.67939,0.49433,0.43151,0.55672
431.69969,0.99891,0.97304,0.89628,0.671,0.48714,0.42476,0.55412
431.81226,0.99928,0.9785,0.89002,0.66288,0.48018,0.41809,0.55157
431.92488,0.99877,0.98311,0.88381,0.65506,0.47344,0.41151,0.54907
432.03757,0.99739,0.98686,0.87769,0.64756,0.46694,0.40499,0.54662
432.15031,0.99513,0.98975,0.8717,0.64041,0.4607,0.39856,0.54422
432.26312,0.99201,0.99179,0.8659,0.63363,0.45473,0.39223,0.54188
432.37598,0.98804,0.99298,0.8603,0.62724,0.44906,0.38605,0.53959
432.4889,0.98324,0.99335,0.85497,0.62127,0.44371,0.38011,0.53735
432.60188,0.97764,0.9929,0.84992,0.61577,0.43873,0.37461,0.53516
432.71492,0.97127,0.99168,0.84521,0.61077,0.43416,0.36989,0.53303
432.82802,0.96415,0.9897,0.84086,0.6063,0.43007,0.36657,0.53095
432.94118,0.95633,0.98699,0.83689,0.60241,0.42652,0.36575,0.52892
433.05439,0.94785,0.98359,0.83334,0.59916,0.42362,0.36923,0.52694
433.16767,0.93875,0.97953,0.83021,0.5966,0.42148,0.37952,0.52502
433.281,0.92907,0.97484,0.82752,0.59479,0.42027,0.39871,0.52314
433.3944,0.91887,0.96954,0.82528,0.5938,0.42018,0.42522,0.52131
433.50785,0.90818,0.96368,0.82347,0.59371,0.42144,0.45103,0.51954
433.62137,0.89705,0.95727,0.82208,0.59458,0.42434,0.4666,0.51781
433.73494,0.88554,0.95035,0.82107,0.5965,0.42925,0.46932,0.51613
433.84857,0.87369,0.94294,0.8204,0.59955,0.43654,0.46318,0.51449
433.96226,0.86154,0.93508,0.82001,0.6038,0.44664,0.45303,0.51291
434.07602,0.84915,0.92678,0.81983,0.60931,0.45995,0.44191,0.51136
434.18983,0.83656,0.91808,0.81977,0.61612,0.47669,0.43121,0.50987
434.3037,0.8238,0.909,0.81971,0.62421,0.49682,0.42144,0.50841
434.41763,0.81093,0.89957,0.81954,0.63355,0.51975,0.41267,0.507
434.53162,0.79797,0.88981,0.81914,0.64399,0.5442,0.40485,0.50563
434.64567,0.78498,0.87977,0.81836,0.65532,0.56815,0.39785,0.50431
434.75978,0.77197,0.86946,0.81708,0.66721,0.58912,0.39156,0.50302
434.87395,0.75898,0.85891,0.81516,0.67921,0.60474,0.38587,0.50178
434.98818,0.74605,0.84816,0.81247,0.69078,0.61346,0.38071,0.50057
435.10247,0.7332,0.83724,0.80893,0.70129,0.61492,0.37599,0.4994
435.21682,0.72044,0.82617,0.80445,0.71007,0.6099,0.37165,0.49827
435.33123,0.70782,0.81499,0.79899,0.7165,0.59988,0.36764,0.49718
435.4457,0.69534,0.80373,0.79252,0.7201,0.58653,0.36394,0.49613
435.56023,0.68303,0.7924,0.78505,0.72053,0.57134,0.36049,0.49511
435.67482,0.6709,0.78105,0.77664,0.71771,0.55546,0.35728,0.49413
435.78947,0.65896,0.76968,0.76733,0.71177,0.53969,0.35428,0.49318
435.90419,0.64723,0.75834,0.75723,0.70301,0.52451,0.35147,0.49227
436.01896,0.63572,0.74704,0.74643,0.69191,0.51019,0.34884,0.49139
436.13379,0.62443,0.7358,0.73506,0.67897,0.49685,0.34637,0.49055
436.24868,0.61338,0.72465,0.72323,0.66474,0.48453,0.34405,0.48974
436.36364,0.60257,0.7136,0.71106,0.64971,0.47319,0.34187,0.48896
436.47865,0.592,0.70267,0.69866,0.63429,0.46279,0.33983,0.48821
436.59373,0.58168,0.69187,0.68615,0.61885,0.45324,0.33791,0.4875
436.70886,0.57161,0.68122,0.67361,0.60365,0.44448,0.33611,0.48681
436.82406,0.56179,0.67074,0.66113,0.58888,0.43644,0.33442,0.48616
436.93931,0.55223,0.66042,0.6488,0.57468,0.42904,0.33284,0.48554
437.05463,0.54291,0.65029,0.63666,0.56112,0.42223,0.33136,0.48494
437.17001,0.53385,0.64035,0.62477,0.54827,0.41594,0.32999,0.48438
437.28545,0.52504,0.63061,0.61317,0.53612,0.41013,0.32871,0.48385
437.40095,0.51648,0.62107,0.60189,0.52469,0.40476,0.32752,0.48334
437.51651,0.50816,0.61174,0.59096,0.51394,0.39979,0.32643,0.48286
437.63214,0.50009,0.60263,0.58038,0.50386,0.39517,0.32542,0.48242
437.74782,0.49226,0.59373,0.57018,0.49441,0.39089,0.3245,0.482
437.86356,0.48466,0.58506,0.56035,0.48556,0.38691,0.32367,0.48161
437.97937,0.47729,0.57661,0.55089,0.47727,0.38321,0.32292,0.48124
438.09524,0.47015,0.56839,0.54181,0.4695,0.37977,0.32226,0.48091
438.21117,0.46324,0.56039,0.5331,0.46223,0.37657,0.32168,0.4806
438.32716,0.45654,0.55262,0.52475,0.45542,0.3736,0.32118,0.48032
438.44321,0.45006,0.54508,0.51676,0.44904,0.37084,0.32075,0.48006
438.55932,0.44379,0.53776,0.50911,0.44305,0.36828,0.32041,0.47984
438.6755,0.43773,0.53067,0.5018,0.43744,0.3659,0.32015,0.47963
438.79173,0.43186,0.52381,0.49482,0.43219,0.36371,0.31997,0.47946
438.90803,0.4262,0.51717,0.48815,0.42726,0.36168,0.31987,0.47931
439.02439,0.42072,0.51075,0.48178,0.42263,0.35981,0.31984,0.47919
439.14081,0.41543,0.50455,0.47571,0.4183,0.3581,0.3199,0.4791
439.25729,0.41033,0.49858,0.46993,0.41424,0.35654,0.32003,0.47903
439.37384,0.4054,0.49282,0.46442,0.41044,0.35512,0.32025,0.47899
439.49045,0.40065,0.48728,0.45917,0.40688,0.35383,0.32055,0.47897
439.60711,0.39606,0.48196,0.45418,0.40355,0.35268,0.32093,0.47898
439.72384,0.39164,0.47685,0.44944,0.40044,0.35166,0.32139,0.47902
439.84064,0.38738,0.47195,0.44494,0.39754,0.35077,0.32193,0.47909
439.95749,0.38328,0.46726,0.44066,0.39484,0.35,0.32256,0.47918
440.07441,0.37933,0.46278,0.43662,0.39233,0.34935,0.32327,0.4793
440.19139,0.37552,0.45851,0.43279,0.39001,0.34883,0.32407,0.47944
440.30843,0.37186,0.45444,0.42917,0.38786,0.34841,0.32495,0.47961
440.42553,0.36834,0.45058,0.42575,0.38588,0.34812,0.32593,0.47981
440.5427,0.36496,0.44692,0.42254,0.38407,0.34794,0.32699,0.48004
440.65993,0.36171,0.44346,0.41951,0.38242,0.34788,0.32815,0.48029
440.77722,0.35859,0.44021,0.41668,0.38093,0.34793,0.3294,0.48057
440.89457,0.35559,0.43715,0.41403,0.37959,0.34809,0.33075,0.48088
441.01198,0.35271,0.4343,0.41157,0.37839,0.34837,0.33219,0.48122
441.12946,0.34996,0.43164,0.40928,0.37735,0.34876,0.33373,0.48158
441.247,0.34732,0.42919,0.40716,0.37645,0.34926,0.33538,0.48198
441.36461,0.34479,0.42693,0.40522,0.37569,0.34988,0.33713,0.4824
441.48227,0.34237,0.42488,0.40344,0.37507,0.35061,0.33899,0.48286
441.6,0.34006,0.42302,0.40183,0.37459,0.35146,0.34095,0.48334
441.71779,0.33786,0.42136,0.40038,0.37425,0.35243,0.34303,0.48385
441.83565,0.33575,0.4199,0.3991,0.37405,0.35352,0.34523,0.4844
441.95356,0.33374,0.41864,0.39798,0.37398,0.35472,0.34754,0.48497
442.07154,0.33183,0.41758,0.39702,0.37405,0.35605,0.34997,0.48558
442.18959,0.33001,0.41673,0.39622,0.37426,0.3575,0.35253,0.48621
442.30769,0.32828,0.41608,0.39557,0.3746,0.35908,0.35522,0.48688
442.42586,0.32664,0.41563,0.39509,0.37508,0.36079,0.35804,0.48759
442.54409,0.32509,0.41539,0.39476,0.37571,0.36263,0.361,0.48832
442.66239,0.32362,0.41536,0.3946,0.37647,0.3646,0.36409,0.48909
442.78075,0.32223,0.41553,0.39459,0.37737,0.36671,0.36733,0.4899
442.89917,0.32092,0.41591,0.39474,0.37842,0.36896,0.37073,0.49074
443.01766,0.31969,0.4165,0.39505,0.37962,0.37135,0.37427,0.49161
443.13621,0.31854,0.4173,0.39553,0.38096,0.37389,0.37797,0.49252
443.25482,0.31745,0.41831,0.39617,0.38246,0.37658,0.38184,0.49347
443.37349,0.31645,0.41953,0.39698,0.38411,0.37943,0.38588,0.49446
443.49223,0.31551,0.42096,0.39795,0.38591,0.38243,0.39009,0.49549
443.61104,0.31463,0.4226,0.39909,0.38788,0.38559,0.39448,0.49655
443.7299,0.31383,0.42445,0.40041,0.39001,0.38893,0.39905,0.49766
443.84883,0.31309,0.4265,0.40189,0.3923,0.39243,0.40382,0.49881
443.96783,0.31242,0.42875,0.40356,0.39477,0.39611,0.40879,0.5
444.08689,0.3118,0.43119,0.4054,0.39741,0.39997,0.41395,0.50123
444.20601,0.31125,0.43382,0.40743,0.40023,0.40403,0.41933,0.50251
444.32519,0.31075,0.43664,0.40964,0.40324,0.40827,0.42493,0.50383
444.44444,0.31032,0.43962,0.41203,0.40643,0.41271,0.43075,0.5052
444.56376,0.30994,0.44276,0.41462,0.40982,0.41736,0.4368,0.50662
444.68314,0.30961,0.44605,0.4174,0.4134,0.42222,0.44309,0.50809
444.80258,0.30934,0.44946,0.42038,0.41719,0.42729,0.44962,0.5096
444.92208,0.30912,0.45298,0.42356,0.42118,0.43259,0.4564,0.51117
445.04166,0.30895,0.45659,0.42694,0.42539,0.43812,0.46344,0.51279
445.16129,0.30883,0.46026,0.43052,0.42981,0.44388,0.47074,0.51446
445.28099,0.30877,0.46397,0.43432,0.43446,0.44989,0.47831,0.51619
445.40075,0.30874,0.46768,0.43832,0.43933,0.45614,0.48615,0.51797
445.52058,0.30877,0.47137,0.44253,0.44444,0.46265,0.49427,0.51982
445.64047,0.30884,0.475,0.44696,0.44978,0.46942,0.50267,0.52172
445.76043,0.30896,0.47855,0.4516,0.45537,0.47645,0.51135,0.52368
445.88045,0.30912,0.48196,0.45645,0.4612,0.48376,0.52033,0.52571
446.00054,0.30932,0.48522,0.46152,0.46728,0.49134,0.52959,0.5278
446.12069,0.30956,0.48829,0.4668,0.47361,0.4992,0.53914,0.52995
446.24091,0.30985,0.49114,0.47229,0.4802,0.50735,0.54897,0.53218
446.36119,0.31017,0.49375,0.47798,0.48704,0.51578,0.55907,0.53447
446.48153,0.31054,0.49609,0.48389,0.49414,0.5245,0.56945,0.53684
446.60194,0.31094,0.49815,0.48999,0.5015,0.53351,0.58008,0.53927
446.72242,0.31138,0.49991,0.49628,0.50911,0.5428,0.59096,0.54179
446.84296,0.31186,0.50139,0.50276,0.51697,0.55238,0.60207,0.54438
446.96356,0.31237,0.50257,0.50942,0.52508,0.56223,0.61337,0.54705
447.08423,0.31292,0.50347,0.51624,0.53343,0.57235,0.62485,0.54981
447.20497,0.3135,0.5041,0.52322,0.54202,0.58273,0.63647,0.55264
447.32577,0.31412,0.5045,0.53034,0.55083,0.59335,0.64818,0.55557
447.44664,0.31477,0.50469,0.53759,0.55985,0.6042,0.65996,0.55858
447.56757,0.31545,0.5047,0.54495,0.56906,0.61526,0.67173,0.56168
447.68856,0.31616,0.50457,0.55241,0.57846,0.62649,0.68344,0.56488
447.80963,0.31691,0.50434,0.55994,0.58802,0.63788,0.69502,0.56817
447.93075,0.31768,0.50405,0.56753,0.59772,0.64937,0.7064,0.57156
448.05195,0.31848,0.50373,0.57516,0.60754,0.66094,0.71749,0.57505
448.17321,0.31932,0.50343,0.5828,0.61744,0.67254,0.7282,0.57864
448.29453,0.32018,0.50319,0.59043,0.6274,0.68411,0.73844,0.58234
448.41592,0.32107,0.50304,0.59804,0.63739,0.6956,0.7481,0.58615
448.53738,0.32199,0.50301,0.6056,0.64736,0.70695,0.75708,0.59006
448.6589,0.32293,0.50313,0.61309,0.65728,0.71808,0.76528,0.59409
448.78049,0.3239,0.50344,0.62048,0.66712,0.72892,0.77259,0.59824
448.90214,0.32489,0.50394,0.62776,0.67682,0.7394,0.77891,0.6025
449.02386,0.32592,0.50466,0.63491,0.68635,0.74943,0.78414,0.60688
449.14565,0.32696,0.50562,0.6419,0.69567,0.75893,0.7882,0.61139
449.2675,0.32803,0.50683,0.64873,0.70471,0.76782,0.79103,0.61602
449.38942,0.32912,0.50829,0.65538,0.71346,0.77601,0.79255,0.62078
449.5114,0.33024,0.51003,0.66183,0.72185,0.78343,0.79275,0.62567
449.63345,0.33138,0.51203,0.66808,0.72984,0.78999,0.7916,0.63069
449.75557,0.33254,0.51431,0.67412,0.7374,0.79563,0.78911,0.63585
449.87775,0.33372,0.51687,0.67993,0.74449,0.8003,0.78532,0.64114
450,0.33492,0.51969,0.68552,0.75107,0.80393,0.78028,0.64656
450.12232,0.33615,0.52279,0.69088,0.75712,0.80649,0.77407,0.65213
450.2447,0.33739,0.52616,0.69601,0.7626,0.80797,0.76678,0.65783
450.36715,0.33866,0.52979,0.70092,0.76749,0.80834,0.75854,0.66368
450.48966,0.33994,0.53368,0.70559,0.77177,0.80762,0.74947,0.66966
450.61224,0.34125,0.53781,0.71004,0.77544,0.80584,0.73971,0.67579
450.73489,0.34257,0.54218,0.71428,0.77849,0.80301,0.72941,0.68206
450.85761,0.34391,0.54678,0.71829,0.78092,0.79921,0.71871,0.68847
450.98039,0.34527,0.5516,0.72209,0.78272,0.79449,0.70778,0.69501
451.10324,0.34664,0.55663,0.72569,0.78392,0.78892,0.69674,0.7017
451.22616,0.34803,0.56185,0.72908,0.78451,0.78259,0.68574,0.70852
451.34914,0.34944,0.56725,0.73226,0.78453,0.7756,0.67489,0.71547
451.47219,0.35087,0.57282,0.73525,0.78399,0.76804,0.66433,0.72255
451.59531,0.35231,0.57854,0.73805,0.78292,0.76001,0.65414,0.72976
451.71849,0.35377,0.58439,0.74065,0.78135,0.7516,0.64441,0.73709
451.84175,0.35524,0.59035,0.74305,0.77931,0.74293,0.63524,0.74454
451.96507,0.35673,0.59642,0.74525,0.77683,0.73407,0.62666,0.75209
452.08845,0.35823,0.60256,0.74726,0.77394,0.72512,0.61875,0.75975
452.21191,0.35975,0.60876,0.74906,0.77068,0.71617,0.61153,0.7675
452.33543,0.36128,0.615,0.75065,0.76709,0.70729,0.60505,0.77534
452.45902,0.36282,0.62125,0.75202,0.7632,0.69855,0.59931,0.78325
452.58267,0.36438,0.62748,0.75317,0.75904,0.69003,0.59434,0.79123
452.7064,0.36595,0.63368,0.75408,0.75465,0.68177,0.59013,0.79926
452.83019,0.36753,0.63981,0.75475,0.75006,0.67382,0.58669,0.80733
452.95405,0.36913,0.64584,0.75517,0.74531,0.66623,0.58402,0.81543
453.07798,0.37074,0.65176,0.75532,0.74042,0.65902,0.5821,0.82353
453.20197,0.37236,0.65752,0.75519,0.73542,0.65224,0.58093,0.83163
453.32603,0.37399,0.66309,0.75478,0.73034,0.6459,0.58048,0.83971
453.45016,0.37563,0.66846,0.75406,0.72521,0.64003,0.58073,0.84775
453.57436,0.37728,0.67357,0.75304,0.72005,0.63462,0.58168,0.85574
453.69863,0.37894,0.6784,0.75169,0.71487,0.6297,0.58329,0.86364
453.82297,0.38062,0.68292,0.75002,0.7097,0.62527,0.58555,0.87144
453.94737,0.3823,0.6871,0.748,0.70457,0.62133,0.58843,0.87913
454.07184,0.38399,0.69089,0.74564,0.69947,0.61788,0.5919,0.88668
454.19638,0.3857,0.69427,0.74293,0.69444,0.61492,0.59596,0.89406
454.32099,0.38741,0.6972,0.73987,0.68948,0.61244,0.60056,0.90126
454.44566,0.38913,0.69966,0.73645,0.68461,0.61044,0.6057,0.90825
454.57041,0.39086,0.70162,0.73267,0.67983,0.60891,0.61134,0.91501
454.69522,0.39259,0.70304,0.72855,0.67516,0.60783,0.61746,0.92153
454.8201,0.39434,0.70391,0.72408,0.67061,0.60721,0.62403,0.92777
454.94505,0.39609,0.70421,0.71928,0.66618,0.60703,0.63104,0.93372
455.07007,0.39785,0.7039,0.71415,0.66188,0.60727,0.63845,0.93936
455.19516,0.39962,0.70298,0.7087,0.65772,0.60794,0.64625,0.94468
455.32032,0.4014,0.70144,0.70297,0.6537,0.60901,0.65441,0.94964
455.44554,0.40318,0.69927,0.69695,0.64982,0.61048,0.66291,0.95424
455.57084,0.40497,0.69647,0.69069,0.6461,0.61233,0.67171,0.95846
455.6962,0.40677,0.69303,0.68418,0.64254,0.61455,0.6808,0.96229
455.82164,0.40857,0.68897,0.67747,0.63913,0.61713,0.69015,0.96572
455.94714,0.41038,0.6843,0.67058,0.63589,0.62006,0.69974,0.96874
456.07271,0.41219,0.67904,0.66354,0.63281,0.62333,0.70953,0.97134
456.19835,0.41401,0.67321,0.65637,0.6299,0.62693,0.71951,0.97352
456.32406,0.41584,0.66684,0.64912,0.62716,0.63084,0.72965,0.97527
456.44983,0.41767,0.65996,0.64181,0.62459,0.63505,0.73991,0.97659
456.57568,0.4195,0.65261,0.63447,0.6222,0.63955,0.75028,0.97748
456.7016,0.42134,0.64484,0.62715,0.61999,0.64434,0.76073,0.97796
456.82759,0.42319,0.63669,0.61987,0.61796,0.6494,0.77123,0.97801
456.95364,0.42504,0.62822,0.61267,0.61612,0.65472,0.78175,0.97765
457.07977,0.42689,0.61947,0.60559,0.61446,0.66029,0.79226,0.97689
457.20596,0.42875,0.61052,0.59866,0.61299,0.6661,0.80274,0.97574
457.33223,0.43061,0.60141,0.59192,0.61172,0.67214,0.81316,0.9742
457.45856,0.43247,0.59222,0.58541,0.61065,0.6784,0.8235,0.9723
457.58497,0.43434,0.58299,0.57915,0.60979,0.68487,0.83371,0.97005
457.71144,0.43621,0.57381,0.57319,0.60913,0.69154,0.84378,0.96746
457.83799,0.43808,0.56472,0.56757,0.60869,0.69839,0.85368,0.96455
457.9646,0.43996,0.5558,0.56231,0.60847,0.70543,0.86338,0.96134
458.09129,0.44184,0.5471,0.55746,0.60848,0.71263,0.87286,0.95784
458.21804,0.44372,0.53869,0.55304,0.60873,0.71999,0.88209,0.95408
458.34487,0.4456,0.53061,0.54909,0.60922,0.72751,0.89104,0.95006
458.47176,0.44749,0.52293,0.54566,0.60997,0.73516,0.8997,0.94582
458.59873,0.44937,0.51569,0.54277,0.61098,0.74293,0.90804,0.94136
458.72576,0.45126,0.50894,0.54045,0.61227,0.75083,0.91603,0.93671
458.85287,0.45315,0.50272,0.53874,0.61384,0.75883,0.92366,0.93189
458.98004,0.45505,0.49707,0.53768,0.61572,0.76692,0.93091,0.9269
459.10729,0.45694,0.49203,0.53729,0.61792,0.7751,0.93776,0.92178
459.23461,0.45884,0.48763,0.53762,0.62045,0.78336,0.9442,0.91653
459.362,0.46073,0.48389,0.53868,0.62333,0.79167,0.95021,0.91117
459.48946,0.46263,0.48083,0.54052,0.62658,0.80003,0.95577,0.90572
459.61699,0.46453,0.47848,0.54315,0.63022,0.80843,0.96087,0.9002
459.74459,0.46642,0.47683,0.54662,0.63428,0.81685,0.96552,0.89461
459.87226,0.46832,0.4759,0.55093,0.63877,0.82527,0.96969,0.88897
460,0.47022,0.4757,0.55613,0.64371,0.83369,0.97338,0.88329
